Scheme_Code,window_years,mean,min,max_cagr,overall_cagr,predicted_min_cagr,fund,starts_before_2018
119250,5,0.12300679145159957,-0.025234551469181188,0.2795353375278289,0.11722454361007362,0.063749630647716,DSP Large Cap Fund - Direct Plan - Growth,True
119250,6,0.11977548466571462,0.03537461598462399,0.22021931741684497,0.11722454361007362,0.08101780481578266,DSP Large Cap Fund - Direct Plan - Growth,True
119250,7,0.11724271927472914,0.04978931540090081,0.1622005154942745,0.11722454361007362,0.10019218282076606,DSP Large Cap Fund - Direct Plan - Growth,True
119250,8,0.12138295589941252,0.07408229425472146,0.16092535499715033,0.11722454361007362,0.10475599266471032,DSP Large Cap Fund - Direct Plan - Growth,True
119250,9,0.12264213942876656,0.09601340811021686,0.1509189091111247,0.11722454361007362,0.11336397888044429,DSP Large Cap Fund - Direct Plan - Growth,True
119250,10,0.1261191584772429,0.10149979452339375,0.14726742629125544,0.11722454361007362,0.11776966104414438,DSP Large Cap Fund - Direct Plan - Growth,True
119498,1,0.08499249491612117,0.03328165409919137,0.13885679352566926,0.08513705621143441,0.04318827913186044,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,2,0.08414093636520663,0.04671608985837472,0.11807783976291786,0.08513705621143441,0.03998110695757962,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,3,0.08295178913393639,0.05546434648307508,0.11648230697159745,0.08513705621143441,0.04106424947039233,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,4,0.08190864077244407,0.06332865672097765,0.11032269293066732,0.08513705621143441,0.053524576478867734,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,5,0.08154586898422436,0.06669912713523596,0.09950495403691795,0.08513705621143441,0.055425933602050406,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,6,0.08245343311455637,0.07013675987964985,0.09776579960889609,0.08513705621143441,0.060809209304844014,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,7,0.08253047793787442,0.07069782605980723,0.09826852163636124,0.08513705621143441,0.06259739100421505,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,8,0.08195044538949421,0.07278076481648554,0.0975273326761148,0.08513705621143441,0.06573658403317234,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,9,0.08156980707262285,0.07468791199480207,0.09151512899817238,0.08513705621143441,0.06700932193602066,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119498,10,0.08253318676844293,0.07706148879923691,0.08728390670601538,0.08513705621143441,0.06963674337184576,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,True
119528,1,0.16530622924067725,-0.3329447596131825,0.9350477957390315,0.13757744485744827,-0.09703817718427543,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,2,0.15277513162606537,-0.15408844188899995,0.5136341448930624,0.13757744485744827,-0.010862474037153184,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,3,0.14506802639589123,-0.07383071293987997,0.3235231826050533,0.13757744485744827,0.029496639530701134,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,4,0.1426787918523051,-0.003110997907471491,0.3273267299213316,0.13757744485744827,0.05667667612598569,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,5,0.1405065386943862,-0.01208525283750761,0.28144377376839014,0.13757744485744827,0.063749630647716,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,6,0.1363698239811641,0.05625424905031906,0.22497099537528698,0.13757744485744827,0.08101780481578266,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,7,0.13301592248744182,0.07527357626727582,0.17008891000235793,0.13757744485744827,0.10019218282076606,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,8,0.13844321214274216,0.09792601175050719,0.18999789069905892,0.13757744485744827,0.10475599266471032,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,9,0.1401491896580804,0.11111553235302551,0.17121324444681418,0.13757744485744827,0.11336397888044429,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119528,10,0.14256833328896346,0.111865529914424,0.16789155315163207,0.13757744485744827,0.11776966104414438,Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan,True
119533,1,0.08143180162494044,0.024311806673612768,0.12501255653100474,0.080871648932763,0.04129470711267677,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,2,0.08134902136026595,0.041565186522253494,0.1139192401403657,0.080871648932763,0.042904223279869314,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,3,0.08034995031347261,0.05132994865347951,0.10659449779120944,0.080871648932763,0.05002187563076218,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,4,0.07949975167849589,0.05960064411155397,0.10161250920060816,0.080871648932763,0.0569476344762157,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,5,0.07942809529442298,0.06145338979774673,0.09339598806824756,0.080871648932763,0.0603407427050367,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,6,0.08058724920121878,0.06445182218305678,0.09499223264116963,0.080871648932763,0.06585103608844184,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,7,0.08084355660017753,0.07112398143196597,0.09661361312367944,0.080871648932763,0.06740330938630155,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,8,0.07994361081691827,0.07296600203890335,0.0928736627227551,0.080871648932763,0.06928317257544538,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,9,0.079289472334044,0.07229571747967878,0.08704082655260903,0.080871648932763,0.0700321245957048,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119533,10,0.07996163938146691,0.07418893616456201,0.08400259105383845,0.080871648932763,0.07185554896976602,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,True
119556,1,0.22000474643678453,-0.44397486651506246,1.255059449060735,0.16889755041638876,-0.20108201034543818,Aditya Birla Sun Life Small Cap Fund - Growth - Direct Plan,True
119556,2,0.19018294154374812,-0.298955090710744,0.6564464884961283,0.16889755041638876,-0.11393786186650198,Aditya Birla Sun Life Small Cap Fund - Growth - Direct Plan,True
119556,3,0.1750632853607018,-0.17021407892788798,0.4333948016291842,0.16889755041638876,-0.046212315465571724,Aditya Birla Sun Life Small Cap Fund - Growth - Direct Plan,True
